frame,landmark0_x,landmark0_y,landmark11_x,landmark11_y,landmark12_x,landmark12_y,landmark13_x,landmark13_y,landmark14_x,landmark14_y,landmark15_x,landmark15_y,landmark16_x,landmark16_y,landmark23_x,landmark23_y,landmark24_x,landmark24_y,landmark25_x,landmark25_y,landmark26_x,landmark26_y,landmark27_x,landmark27_y,landmark28_x,landmark28_y,neck_x,neck_y,hip_x,hip_y
1,0.6342491507530212,0.696080207824707,0.8144170045852661,0.9990679621696472,0.34717392921447754,0.9870990514755249,0.874026894569397,1.4046399593353271,0.25947630405426025,1.3962184190750122,0.8473800420761108,1.6572346687316895,0.28079524636268616,1.7064316272735596,0.7050672173500061,1.7289378643035889,0.4016892910003662,1.7208583354949951,0.6904811859130859,2.3629770278930664,0.41308921575546265,2.356952667236328,0.6938773393630981,2.9302430152893066,0.4309728741645813,2.912149667739868,0.5807954668998718,0.9930835068225861,0.5533782541751862,1.724898099899292
2,0.627173662185669,0.6849268078804016,0.8134187459945679,0.9991227388381958,0.34773969650268555,0.9860244989395142,0.8736680746078491,1.41107177734375,0.24685922265052795,1.3964511156082153,0.8466082811355591,1.67954421043396,0.27626192569732666,1.6884496212005615,0.7030957937240601,1.7354353666305542,0.4002498686313629,1.7226642370224,0.6869460940361023,2.363144636154175,0.4117574095726013,2.3562674522399902,0.6848028302192688,2.9302380084991455,0.4242591857910156,2.9104208946228027,0.5805792212486267,0.992573618888855,0.5516728311777115,1.729049801826477
3,0.622085690498352,0.6839055418968201,0.8090340495109558,0.998944103717804,0.34747716784477234,0.9860244989395142,0.8710607290267944,1.4109609127044678,0.24203252792358398,1.3983534574508667,0.8440997004508972,1.679000973701477,0.275643527507782,1.6824160814285278,0.69767165184021,1.738171100616455,0.39376574754714966,1.7227587699890137,0.675324559211731,2.3626327514648438,0.4039285182952881,2.3482706546783447,0.6682181358337402,2.9288735389709473,0.40671688318252563,2.9009103775024414,0.5782556086778641,0.9924843013286591,0.5457186996936798,1.7304649353027344
4,0.618249773979187,0.6841544508934021,0.8015527725219727,0.9991921782493591,0.34401458501815796,0.9850219488143921,0.8654062151908875,1.4108577966690063,0.23571908473968506,1.3980484008789062,0.8406940698623657,1.6803582906723022,0.27114224433898926,1.6804238557815552,0.6856972575187683,1.7400062084197998,0.3841124176979065,1.7227553129196167,0.658708930015564,2.362544536590576,0.3909461498260498,2.341221332550049,0.6530874967575073,2.9284815788269043,0.3963821530342102,2.896413564682007,0.5727836787700653,0.9921070635318756,0.5349048376083374,1.7313807606697083
5,0.6136313080787659,0.6837701797485352,0.7996426820755005,0.9991973638534546,0.3440226912498474,0.9846243262290955,0.8655673861503601,1.4102332592010498,0.23185715079307556,1.398531198501587,0.8404110670089722,1.6797125339508057,0.2700731158256531,1.6758378744125366,0.6851234436035156,1.7407346963882446,0.3835182785987854,1.7233580350875854,0.6604630351066589,2.3616433143615723,0.3908597528934479,2.3409430980682373,0.6550582647323608,2.9273927211761475,0.3969046473503113,2.8957104682922363,0.571832686662674,0.991910845041275,0.5343208611011505,1.732046365737915
6,0.6076393127441406,0.6839110255241394,0.7983221411705017,0.996986448764801,0.3439519703388214,0.9843711256980896,0.8659241795539856,1.4059644937515259,0.2308022677898407,1.398539423942566,0.8404563069343567,1.6773841381072998,0.26949813961982727,1.672151803970337,0.6850835084915161,1.7406506538391113,0.383567750453949,1.7231709957122803,0.6596813201904297,2.3579487800598145,0.3902013897895813,2.3374316692352295,0.6510113477706909,2.9225478172302246,0.39371296763420105,2.890448570251465,0.5711370557546616,0.9906787872314453,0.5343256294727325,1.7319108247756958
7,0.6055964827537537,0.6838904023170471,0.7983994483947754,0.9946743249893188,0.34392276406288147,0.9836528301239014,0.8672172427177429,1.4047247171401978,0.2298125922679901,1.3982199430465698,0.8404108285903931,1.6723229885101318,0.26958364248275757,1.6695771217346191,0.6856377720832825,1.7395193576812744,0.38389822840690613,1.7217613458633423,0.6609363555908203,2.3530237674713135,0.39056798815727234,2.3345208168029785,0.6520540118217468,2.9159276485443115,0.3938080072402954,2.884432554244995,0.5711611062288284,0.9891635775566101,0.5347680002450943,1.7306403517723083
8,0.6035143136978149,0.6838043928146362,0.798403263092041,0.9925938248634338,0.343874990940094,0.9827530980110168,0.8673028945922852,1.4017903804779053,0.22940436005592346,1.3971375226974487,0.839573860168457,1.667848825454712,0.269619882106781,1.66654634475708,0.6860217452049255,1.7383766174316406,0.3840601146221161,1.7210309505462646,0.6612666845321655,2.348022937774658,0.39103180170059204,2.3325798511505127,0.6536466479301453,2.9081544876098633,0.39517056941986084,2.8774144649505615,0.5711391270160675,0.9876734614372253,0.5350409299135208,1.7297037839889526
9,0.6010297536849976,0.6806482672691345,0.7978720664978027,0.9902211427688599,0.3438718914985657,0.9796913862228394,0.8652421832084656,1.4018352031707764,0.22923526167869568,1.3926695585250854,0.8358503580093384,1.6428714990615845,0.26972606778144836,1.6609680652618408,0.6857588291168213,1.7370651960372925,0.3838950991630554,1.7193927764892578,0.6614634394645691,2.3440515995025635,0.39064890146255493,2.33014178276062,0.652296245098114,2.9039666652679443,0.3935697674751282,2.872295379638672,0.5708719789981842,0.9849562644958496,0.5348269641399384,1.7282289862632751
10,0.5986336469650269,0.6688682436943054,0.7940080165863037,0.9883649945259094,0.3432561755180359,0.9713472723960876,0.8638648986816406,1.399499535560608,0.2280135601758957,1.3845293521881104,0.8358906507492065,1.6476328372955322,0.26617154479026794,1.6577199697494507,0.6811268925666809,1.7346402406692505,0.3811314105987549,1.7140929698944092,0.6550823450088501,2.3418049812316895,0.38528355956077576,2.3240256309509277,0.641649603843689,2.9011545181274414,0.3845636546611786,2.868089199066162,0.5686320960521698,0.9798561334609985,0.5311291515827179,1.7243666052818298
