frame,landmark0_x,landmark0_y,landmark11_x,landmark11_y,landmark12_x,landmark12_y,landmark13_x,landmark13_y,landmark14_x,landmark14_y,landmark15_x,landmark15_y,landmark16_x,landmark16_y,landmark23_x,landmark23_y,landmark24_x,landmark24_y,landmark25_x,landmark25_y,landmark26_x,landmark26_y,landmark27_x,landmark27_y,landmark28_x,landmark28_y,neck_x,neck_y,hip_x,hip_y
1,0.4400240480899811,0.5715855956077576,0.5658895373344421,0.7508005499839783,0.3723992705345154,0.7631340026855469,0.608134388923645,0.9506243467330933,0.29583996534347534,0.9441977739334106,0.5186318159103394,0.7283036708831787,0.34545329213142395,0.7252599000930786,0.5306615829467773,1.1244875192642212,0.3831654191017151,1.1188572645187378,0.5292577147483826,1.3936314582824707,0.39070120453834534,1.390264868736267,0.531683087348938,1.630237102508545,0.39166492223739624,1.6227550506591797,0.46914440393447876,0.7569672763347626,0.4569135010242462,1.1216723918914795
2,0.4426508843898773,0.5722141861915588,0.5654688477516174,0.7503957748413086,0.36704301834106445,0.7628044486045837,0.6057345867156982,0.9514496326446533,0.2968735098838806,0.9541923403739929,0.5224059820175171,0.7314446568489075,0.3519632816314697,0.7267951369285583,0.52908855676651,1.1243048906326294,0.38111424446105957,1.1188567876815796,0.5291733741760254,1.398964762687683,0.39057594537734985,1.3968476057052612,0.5316803455352783,1.6464186906814575,0.3920638859272003,1.6428272724151611,0.46625593304634094,0.7566001117229462,0.4551014006137848,1.1215808391571045
3,0.4451279044151306,0.5750817656517029,0.5654725432395935,0.7504466772079468,0.36690425872802734,0.7627756595611572,0.6027394533157349,0.9565009474754333,0.2973719537258148,0.9585016965866089,0.5232110619544983,0.7315235733985901,0.3554089367389679,0.7302846312522888,0.5293505787849426,1.124875545501709,0.381136417388916,1.1199299097061157,0.5298326015472412,1.405679702758789,0.3904471695423126,1.4042327404022217,0.5325766205787659,1.657907247543335,0.39234840869903564,1.656028389930725,0.4661884009838104,0.756611168384552,0.4552434980869293,1.1224027276039124
4,0.44738802313804626,0.5779078602790833,0.5680770874023438,0.7511745095252991,0.3673345148563385,0.7626876831054688,0.601060688495636,0.9570185542106628,0.29940229654312134,0.9585942029953003,0.5232062935829163,0.7312192916870117,0.359467089176178,0.7312559485435486,0.5303917527198792,1.1264797449111938,0.38115978240966797,1.1204544305801392,0.5299440026283264,1.4110009670257568,0.3903888761997223,1.4074337482452393,0.5324891805648804,1.667134404182434,0.392240434885025,1.6620886325836182,0.4677058011293411,0.7569310963153839,0.45577576756477356,1.1234670877456665
5,0.45137009024620056,0.5831760764122009,0.5679891109466553,0.7521898746490479,0.3674699068069458,0.7625958323478699,0.6005344986915588,0.9575792551040649,0.30138149857521057,0.9587031006813049,0.5231376886367798,0.733872652053833,0.3627072274684906,0.7324355244636536,0.5305947065353394,1.126489520072937,0.3809220790863037,1.1205146312713623,0.5302553772926331,1.4114025831222534,0.39038607478141785,1.4078905582427979,0.5336979031562805,1.666995644569397,0.3931034803390503,1.6621677875518799,0.46772950887680054,0.7573928534984589,0.45575839281082153,1.1235020756721497
6,0.4555390477180481,0.584712564945221,0.5679534077644348,0.7527368068695068,0.3673527240753174,0.7629916667938232,0.6003090739250183,0.9590943455696106,0.30133676528930664,0.9604224562644958,0.5231099724769592,0.7343388795852661,0.3637620806694031,0.7329024076461792,0.5304776430130005,1.1281706094741821,0.38034194707870483,1.1222025156021118,0.5305553674697876,1.4147074222564697,0.3904024064540863,1.4112133979797363,0.5348382592201233,1.6707955598831177,0.3936540484428406,1.6656098365783691,0.4676530659198761,0.757864236831665,0.45540979504585266,1.125186562538147
7,0.4566221237182617,0.5851506590843201,0.5680042505264282,0.7528803944587708,0.3672875761985779,0.7638200521469116,0.6004202365875244,0.9600051045417786,0.3013164699077606,0.9626896977424622,0.52305006980896,0.7346082925796509,0.3645063042640686,0.7332750558853149,0.530482292175293,1.129685878753662,0.3801132142543793,1.124207854270935,0.530890166759491,1.4168684482574463,0.39040476083755493,1.414366364479065,0.5359401106834412,1.6723769903182983,0.3941926658153534,1.6683967113494873,0.46764591336250305,0.7583502233028412,0.4552977532148361,1.1269468665122986
8,0.45596641302108765,0.5848552584648132,0.5679861307144165,0.7534991502761841,0.3669365346431732,0.7640911936759949,0.5998784899711609,0.9599539637565613,0.3012942969799042,0.9621611833572388,0.5249837636947632,0.7336035370826721,0.36403506994247437,0.7335484623908997,0.5294660329818726,1.1311146020889282,0.3795076310634613,1.1253888607025146,0.530361533164978,1.4189599752426147,0.3895256519317627,1.416276454925537,0.5348845720291138,1.674594521522522,0.39360037446022034,1.6705870628356934,0.46746133267879486,0.7587951719760895,0.45448683202266693,1.1282517313957214
9,0.4554879665374756,0.5851222276687622,0.5678609609603882,0.7550525069236755,0.3649105727672577,0.7657157182693481,0.5995896458625793,0.9603127837181091,0.3009805381298065,0.9620323181152344,0.5268758535385132,0.7331466674804688,0.3640313744544983,0.7332334518432617,0.5281113386154175,1.1360704898834229,0.37792912125587463,1.1300163269042969,0.5294631123542786,1.4252465963363647,0.38729533553123474,1.4215855598449707,0.533284068107605,1.681942343711853,0.39201098680496216,1.6760733127593994,0.46638576686382294,0.7603841125965118,0.45302022993564606,1.1330434083938599
10,0.45514798164367676,0.5861196517944336,0.567843496799469,0.7573495507240295,0.36273008584976196,0.7670460939407349,0.5990405082702637,0.9628446698188782,0.3009478449821472,0.96170973777771,0.5271427035331726,0.7319027185440063,0.36861640214920044,0.7329879403114319,0.5266779065132141,1.143889307975769,0.37505003809928894,1.13728928565979,0.527393639087677,1.4341782331466675,0.38376444578170776,1.4296685457229614,0.5315770506858826,1.69011652469635,0.3906267285346985,1.6814340353012085,0.4652867913246155,0.7621978223323822,0.4508639723062515,1.1405892968177795
