frame,landmark0_x,landmark0_y,landmark11_x,landmark11_y,landmark12_x,landmark12_y,landmark13_x,landmark13_y,landmark14_x,landmark14_y,landmark15_x,landmark15_y,landmark16_x,landmark16_y,landmark23_x,landmark23_y,landmark24_x,landmark24_y,landmark25_x,landmark25_y,landmark26_x,landmark26_y,landmark27_x,landmark27_y,landmark28_x,landmark28_y,neck_x,neck_y,hip_x,hip_y
1,0.6114574074745178,0.856905996799469,0.7002376317977905,0.9829888939857483,0.42502865195274353,0.9535204172134399,0.7902923226356506,1.139509677886963,0.39193612337112427,1.1924328804016113,0.7644714117050171,1.1741294860839844,0.48597782850265503,1.0995723009109497,0.6348196864128113,1.4684969186782837,0.4554539620876312,1.4722270965576172,0.6552952527999878,1.7921665906906128,0.48941460251808167,1.790088176727295,0.6514816284179688,2.1784095764160156,0.49992671608924866,2.1793644428253174,0.562633141875267,0.9682546555995941,0.5451368242502213,1.4703620076179504
2,0.6114406585693359,0.8565093278884888,0.7071537971496582,0.9816493988037109,0.42532604932785034,0.9535443782806396,0.7854107618331909,1.181138277053833,0.36463236808776855,1.2005341053009033,0.7791241407394409,1.3445191383361816,0.4096308648586273,1.3050857782363892,0.642335057258606,1.4684960842132568,0.45540276169776917,1.4719841480255127,0.652495265007019,1.8688832521438599,0.4786916673183441,1.8750743865966797,0.6469996571540833,2.250389337539673,0.48477062582969666,2.247169017791748,0.5662399232387543,0.9675968885421753,0.5488689094781876,1.4702401161193848
3,0.6113656163215637,0.8555013537406921,0.7100247740745544,0.9808593392372131,0.4255371689796448,0.9534951448440552,0.7814107537269592,1.183193564414978,0.3672717809677124,1.2095046043395996,0.7851830124855042,1.334892988204956,0.41868799924850464,1.2780377864837646,0.6468727588653564,1.4649313688278198,0.4554862082004547,1.467826008796692,0.6521634459495544,1.8736799955368042,0.4773152470588684,1.8796550035476685,0.6461070775985718,2.2542965412139893,0.4843734800815582,2.249997615814209,0.5677809715270996,0.9671772420406342,0.5511794835329056,1.4663786888122559
4,0.6113578677177429,0.8551228642463684,0.7096626162528992,0.9796083569526672,0.42567601799964905,0.9532616138458252,0.7761934399604797,1.184144377708435,0.3594585061073303,1.2087420225143433,0.7854300737380981,1.3393279314041138,0.4047074317932129,1.2895820140838623,0.6465777158737183,1.4632045030593872,0.4547670781612396,1.465583086013794,0.6480478048324585,1.8729110956192017,0.47256341576576233,1.8795591592788696,0.6413175463676453,2.2530064582824707,0.4787503778934479,2.249009132385254,0.5676693171262741,0.9664349853992462,0.5506723970174789,1.4643937945365906
5,0.6113009452819824,0.8545939326286316,0.7100061774253845,0.9805724024772644,0.4248436391353607,0.9532878994941711,0.7768793702125549,1.1972541809082031,0.3569727838039398,1.2103937864303589,0.787171483039856,1.3740354776382446,0.4007352292537689,1.3302170038223267,0.6495140194892883,1.4651187658309937,0.4547755718231201,1.4679580926895142,0.6485614776611328,1.88206148147583,0.47238048911094666,1.8905770778656006,0.6413751840591431,2.2596817016601562,0.47831058502197266,2.2575831413269043,0.5674249082803726,0.9669301509857178,0.5521447956562042,1.466538429260254
6,0.6112802028656006,0.8545984625816345,0.7102058529853821,0.9815879464149475,0.423781156539917,0.9533190131187439,0.7772222757339478,1.2014405727386475,0.3560290038585663,1.2122622728347778,0.7877898216247559,1.377410888671875,0.4002237915992737,1.3405864238739014,0.6499439477920532,1.4659219980239868,0.45446816086769104,1.4685173034667969,0.6486755609512329,1.885149359703064,0.47129297256469727,1.8927127122879028,0.6416383385658264,2.264977216720581,0.47655969858169556,2.2608847618103027,0.5669935047626495,0.9674534797668457,0.5522060543298721,1.4672196507453918
7,0.6112449169158936,0.8522091507911682,0.7103585600852966,0.9829912185668945,0.42372703552246094,0.9531688690185547,0.7757264375686646,1.2072436809539795,0.3502715528011322,1.2117245197296143,0.787259042263031,1.3762680292129517,0.3920288681983948,1.3472084999084473,0.6496495604515076,1.4697034358978271,0.453117311000824,1.4697331190109253,0.6468851566314697,1.890334963798523,0.4659028649330139,1.8945289850234985,0.6377711892127991,2.269735097885132,0.46809515357017517,2.2625503540039062,0.5670427978038788,0.9680800437927246,0.5513834357261658,1.4697182774543762
8,0.6110454797744751,0.84821617603302,0.7102508544921875,0.9816741943359375,0.42386308312416077,0.9525821208953857,0.7708429098129272,1.2053678035736084,0.3513180911540985,1.2004162073135376,0.7870692014694214,1.355818271636963,0.42455822229385376,1.1811270713806152,0.6498591303825378,1.4700499773025513,0.4533804953098297,1.4716205596923828,0.647479772567749,1.8870794773101807,0.4668866693973541,1.8948330879211426,0.639316976070404,2.266205072402954,0.46980923414230347,2.263627529144287,0.5670569688081741,0.9671281576156616,0.5516198128461838,1.470835268497467
9,0.6088359355926514,0.8292151093482971,0.7113958597183228,0.9804766178131104,0.424753338098526,0.9508985280990601,0.7698802947998047,1.2068723440170288,0.3454104959964752,1.1988369226455688,0.7868245840072632,1.3862497806549072,0.3984633982181549,1.2797685861587524,0.649674117565155,1.469745397567749,0.45337343215942383,1.470701813697815,0.6472039818763733,1.8833407163619995,0.4670630395412445,1.8903961181640625,0.6392642855644226,2.2640597820281982,0.47041597962379456,2.261836051940918,0.5680745989084244,0.9656875729560852,0.5515237748622894,1.470223605632782
10,0.5965304970741272,0.8127151131629944,0.7150512933731079,0.9808363318443298,0.419067919254303,0.9469919800758362,0.7752431035041809,1.230516791343689,0.32881611585617065,1.2132341861724854,0.7810795307159424,1.4395842552185059,0.3639623522758484,1.4005072116851807,0.6476606130599976,1.4740387201309204,0.44779348373413086,1.4716918468475342,0.6420896053314209,1.8886315822601318,0.45586758852005005,1.8934861421585083,0.6339464783668518,2.2682693004608154,0.4606161117553711,2.263526678085327,0.5670596063137054,0.963914155960083,0.5477270483970642,1.4728652834892273
