frame,landmark0_x,landmark0_y,landmark11_x,landmark11_y,landmark12_x,landmark12_y,landmark13_x,landmark13_y,landmark14_x,landmark14_y,landmark15_x,landmark15_y,landmark16_x,landmark16_y,landmark23_x,landmark23_y,landmark24_x,landmark24_y,landmark25_x,landmark25_y,landmark26_x,landmark26_y,landmark27_x,landmark27_y,landmark28_x,landmark28_y,neck_x,neck_y,hip_x,hip_y
1,0.6398438811302185,0.4316715598106384,0.8143393397331238,0.6094228029251099,0.5261746644973755,0.6201645135879517,0.8711205720901489,0.8544203639030457,0.5133144855499268,0.8562566637992859,0.8123191595077515,1.0403320789337158,0.5812772512435913,1.0014475584030151,0.755060613155365,1.067590355873108,0.5979523658752441,1.022352695465088,0.7494938373565674,1.3838272094726562,0.587001621723175,1.3727831840515137,0.7480312585830688,1.6881932020187378,0.5867545008659363,1.7085813283920288,0.6702570021152496,0.6147936582565308,0.6765064895153046,1.044971525669098
2,0.6373394727706909,0.43122491240501404,0.8146239519119263,0.6068438291549683,0.5252230763435364,0.6201251745223999,0.8689166903495789,0.8548024892807007,0.5252935290336609,0.8631919622421265,0.8071640729904175,1.0288413763046265,0.6020601391792297,1.0101120471954346,0.7555217146873474,1.0729968547821045,0.5977619290351868,1.0642019510269165,0.7591159343719482,1.3865904808044434,0.5923882722854614,1.3790950775146484,0.761858344078064,1.6952060461044312,0.5994917154312134,1.7143419981002808,0.6699235141277313,0.6134845018386841,0.6766418218612671,1.0685994029045105
3,0.6352623701095581,0.43126314878463745,0.8146618604660034,0.6047654747962952,0.5251561403274536,0.6201595067977905,0.8684900403022766,0.8547834157943726,0.5300261974334717,0.8655006289482117,0.8060646057128906,1.0268776416778564,0.6095287203788757,1.0129704475402832,0.7560240626335144,1.0770447254180908,0.5977257490158081,1.0776264667510986,0.7707915306091309,1.3871142864227295,0.5958684086799622,1.384513020515442,0.7729674577713013,1.700324296951294,0.6094657182693481,1.7211967706680298,0.6699090003967285,0.6124624907970428,0.6768749058246613,1.0773355960845947
4,0.6342951059341431,0.43126043677330017,0.8149033784866333,0.6033422350883484,0.5250767469406128,0.6201600432395935,0.8679054975509644,0.8555947542190552,0.5307561159133911,0.8661122918128967,0.8028397560119629,1.0273168087005615,0.6064181923866272,1.012764573097229,0.7566877603530884,1.0776499509811401,0.5983111262321472,1.0771079063415527,0.7722862958908081,1.375013828277588,0.5956867933273315,1.378598928451538,0.7749712467193604,1.6856505870819092,0.6181187629699707,1.7097208499908447,0.669990062713623,0.611751139163971,0.6774994432926178,1.0773789286613464
5,0.6336362957954407,0.43126028776168823,0.8148482441902161,0.6010115146636963,0.5248673558235168,0.620047926902771,0.8670908808708191,0.8538969159126282,0.5312812328338623,0.8670032024383545,0.8039177060127258,1.027071237564087,0.6045467853546143,1.0139073133468628,0.7591708898544312,1.0777018070220947,0.5984853506088257,1.078365445137024,0.7713972330093384,1.3989167213439941,0.6104850769042969,1.3952083587646484,0.7772722244262695,1.715935230255127,0.6198596358299255,1.7280789613723755,0.6698578000068665,0.6105297207832336,0.6788281202316284,1.0780336260795593
6,0.6336603164672852,0.4311195909976959,0.8143254518508911,0.597411572933197,0.5237755179405212,0.6201784610748291,0.866112232208252,0.8491599559783936,0.5338320136070251,0.8690994381904602,0.8069237470626831,1.0256953239440918,0.6044122576713562,1.0153239965438843,0.7636216878890991,1.077622652053833,0.599397599697113,1.080072283744812,0.7744922041893005,1.4145829677581787,0.6203256845474243,1.415205478668213,0.781305730342865,1.733291506767273,0.6213897466659546,1.74798583984375,0.6690504848957062,0.6087950170040131,0.6815096437931061,1.0788474678993225
7,0.6336536407470703,0.4304649233818054,0.8142294883728027,0.595413863658905,0.5232537984848022,0.6220817565917969,0.8660991787910461,0.849082350730896,0.5358082056045532,0.8745110630989075,0.8084760904312134,1.0259145498275757,0.6111150979995728,1.0240099430084229,0.7684330940246582,1.0792231559753418,0.6013416647911072,1.085925579071045,0.7823960185050964,1.4212931394577026,0.6278010606765747,1.419257402420044,0.7917836904525757,1.7411175966262817,0.6294050812721252,1.7551045417785645,0.6687416434288025,0.608747810125351,0.6848873794078827,1.0825743675231934
8,0.6336812376976013,0.4302649199962616,0.8140906095504761,0.5935707688331604,0.5230876207351685,0.6241672039031982,0.8665097951889038,0.8488007187843323,0.5363150835037231,0.8769940137863159,0.8115830421447754,1.0261448621749878,0.6096081137657166,1.0247602462768555,0.7709742188453674,1.0801026821136475,0.6031707525253296,1.0874043703079224,0.784078061580658,1.418031930923462,0.6244435906410217,1.4144790172576904,0.7944697141647339,1.7385646104812622,0.6328898668289185,1.7540124654769897,0.6685891151428223,0.6088689863681793,0.6870724856853485,1.083753526210785
9,0.6334466338157654,0.4299883246421814,0.8138860464096069,0.5933510661125183,0.5229021310806274,0.6254685521125793,0.8665242195129395,0.8490383625030518,0.5360367894172668,0.8773758411407471,0.8134803771972656,1.0287431478500366,0.608624279499054,1.026062250137329,0.7746601104736328,1.081030011177063,0.6045109033584595,1.0888874530792236,0.7859475016593933,1.4242688417434692,0.6255255937576294,1.4179257154464722,0.7965636253356934,1.7485826015472412,0.6336833834648132,1.7631561756134033,0.6683940887451172,0.6094098091125488,0.6895855069160461,1.0849587321281433
10,0.6329976916313171,0.4298732876777649,0.8130308985710144,0.5912151336669922,0.5227247476577759,0.6267803311347961,0.8665326833724976,0.8472235202789307,0.5361102223396301,0.8774434328079224,0.818365216255188,1.0296432971954346,0.6082132458686829,1.0263625383377075,0.7791298627853394,1.0809425115585327,0.6068486571311951,1.0894129276275635,0.796272873878479,1.4275281429290771,0.634890079498291,1.42384672164917,0.8084891438484192,1.7520033121109009,0.6429499387741089,1.7687897682189941,0.6678778231143951,0.6089977324008942,0.6929892599582672,1.085177719593048
11,0.6320159435272217,0.429317444562912,0.8118006587028503,0.5893526077270508,0.5223239064216614,0.6268009543418884,0.8666062355041504,0.8437658548355103,0.5360081195831299,0.877225935459137,0.8261577486991882,1.0303962230682373,0.6054924726486206,1.0262045860290527,0.7798551321029663,1.0789295434951782,0.6081022620201111,1.0877418518066406,0.7984884977340698,1.4257895946502686,0.6402615308761597,1.4260274171829224,0.810518741607666,1.7500964403152466,0.6465074419975281,1.7692042589187622,0.6670622825622559,0.6080767810344696,0.6939786970615387,1.0833356976509094
12,0.6308425068855286,0.4293004274368286,0.8108659982681274,0.5872827172279358,0.5212186574935913,0.6278811097145081,0.8667083978652954,0.8447319865226746,0.5316461324691772,0.877587080001831,0.855170726776123,1.053230881690979,0.5813707709312439,1.0269237756729126,0.7880194783210754,1.0788904428482056,0.6081808805465698,1.094458818435669,0.8208758234977722,1.4341996908187866,0.6500300168991089,1.4491302967071533,0.8325020670890808,1.7590256929397583,0.6551921367645264,1.784670114517212,0.6660423278808594,0.6075819134712219,0.6981001794338226,1.0866746306419373
13,0.6300843954086304,0.4293355345726013,0.8107441067695618,0.5872682332992554,0.5203595757484436,0.6319283246994019,0.870222270488739,0.8499042391777039,0.5297926664352417,0.8803269863128662,0.8691593408584595,1.0822046995162964,0.5804544687271118,1.0540406703948975,0.7919995784759521,1.0809714794158936,0.6095534563064575,1.1028116941452026,0.8251606225967407,1.4455742835998535,0.6540510058403015,1.463257074356079,0.8356651067733765,1.7718051671981812,0.6587458252906799,1.7995247840881348,0.6655518412590027,0.6095982789993286,0.7007765173912048,1.091891586780548
14,0.6290419697761536,0.42940062284469604,0.8104341626167297,0.5864178538322449,0.52021324634552,0.6339049935340881,0.8728888630867004,0.8498295545578003,0.5284390449523926,0.8812199831008911,0.8787415623664856,1.0833996534347534,0.5761167407035828,1.0495941638946533,0.7926468253135681,1.0812982320785522,0.6097533106803894,1.1043087244033813,0.824842095375061,1.4460701942443848,0.6529853940010071,1.4641261100769043,0.8338993787765503,1.7720770835876465,0.6557825207710266,1.8019863367080688,0.6653237044811249,0.6101614236831665,0.7012000679969788,1.0928034782409668
15,0.628750205039978,0.4295424520969391,0.8101867437362671,0.586324155330658,0.5200265049934387,0.635394811630249,0.875217616558075,0.8498442769050598,0.5263799428939819,0.882348895072937,0.8894467353820801,1.0801726579666138,0.5738073587417603,1.0591365098953247,0.7927672266960144,1.0830613374710083,0.6094329953193665,1.1079695224761963,0.8261010050773621,1.4503484964370728,0.6521119475364685,1.470603346824646,0.8384283781051636,1.778712511062622,0.6584211587905884,1.8078792095184326,0.6651066243648529,0.6108594834804535,0.7011001110076904,1.0955154299736023
