frame,landmark0_x,landmark0_y,landmark11_x,landmark11_y,landmark12_x,landmark12_y,landmark13_x,landmark13_y,landmark14_x,landmark14_y,landmark15_x,landmark15_y,landmark16_x,landmark16_y,landmark23_x,landmark23_y,landmark24_x,landmark24_y,landmark25_x,landmark25_y,landmark26_x,landmark26_y,landmark27_x,landmark27_y,landmark28_x,landmark28_y,neck_x,neck_y,hip_x,hip_y
1,0.4236566126346588,0.6772959232330322,0.5966836810112,0.8297611474990845,0.2580334544181824,0.8867091536521912,0.6792336106300354,0.998379111289978,0.2304854691028595,1.2205086946487427,0.7092580199241638,1.3210372924804688,0.272154837846756,1.4290318489074707,0.5612840056419373,1.4289298057556152,0.3349159359931946,1.4446481466293335,0.5739009380340576,1.904513955116272,0.35623008012771606,1.9204355478286743,0.5833370089530945,2.3287713527679443,0.374564528465271,2.3400537967681885,0.42735856771469116,0.8582351505756378,0.4480999708175659,1.4367889761924744
2,0.42351850867271423,0.6767266392707825,0.602039098739624,0.8311130404472351,0.25962281227111816,0.8863831162452698,0.679777979850769,1.015397548675537,0.21753959357738495,1.2196365594863892,0.7162244319915771,1.3606395721435547,0.2155970335006714,1.4398510456085205,0.5614144802093506,1.441975712776184,0.33931174874305725,1.4481022357940674,0.5693789720535278,1.919739007949829,0.3522406816482544,1.9305919408798218,0.576826810836792,2.3525099754333496,0.3682031035423279,2.358397960662842,0.4308309555053711,0.8587480783462524,0.4503631144762039,1.4450389742851257
3,0.422675758600235,0.6765541434288025,0.6049389839172363,0.8328914642333984,0.2617480456829071,0.8858292102813721,0.679794192314148,1.0251407623291016,0.21672677993774414,1.2148813009262085,0.7155835032463074,1.3616271018981934,0.2274179458618164,1.4394242763519287,0.5613501071929932,1.4466938972473145,0.33926865458488464,1.4499455690383911,0.5639845728874207,1.9241588115692139,0.34856563806533813,1.932117223739624,0.5671460032463074,2.3575963973999023,0.36069533228874207,2.3608832359313965,0.4333435148000717,0.8593603372573853,0.4503093808889389,1.4483197331428528
4,0.4223807454109192,0.6765949130058289,0.6079444885253906,0.8343942165374756,0.2616006135940552,0.8862456679344177,0.6993366479873657,1.13237726688385,0.21541175246238708,1.2144322395324707,0.703960120677948,1.3684008121490479,0.23193228244781494,1.4451606273651123,0.5625773072242737,1.447100281715393,0.3399798274040222,1.451182246208191,0.5642505884170532,1.925098180770874,0.3494700789451599,1.9332363605499268,0.5675085186958313,2.3573763370513916,0.36370694637298584,2.360598087310791,0.4347725510597229,0.8603199422359467,0.45127856731414795,1.449141263961792
5,0.42232728004455566,0.6766631007194519,0.6080765724182129,0.83449786901474,0.2608034014701843,0.8874093890190125,0.6950840950012207,1.1134581565856934,0.21599295735359192,1.2145349979400635,0.7021515965461731,1.3638248443603516,0.23915013670921326,1.4436618089675903,0.5632718205451965,1.4465185403823853,0.3408658504486084,1.4517790079116821,0.5655573010444641,1.9243086576461792,0.35403507947921753,1.9333398342132568,0.5709776282310486,2.3562891483306885,0.3725678324699402,2.3601737022399902,0.4344399869441986,0.8609536290168762,0.45206883549690247,1.4491487741470337
6,0.4225143790245056,0.6747329235076904,0.6083521842956543,0.8348451852798462,0.2603990435600281,0.888023316860199,0.6929619908332825,1.1067378520965576,0.21620798110961914,1.2177059650421143,0.691386342048645,1.3614896535873413,0.24166913330554962,1.4444814920425415,0.5632867217063904,1.4465276002883911,0.3420717418193817,1.4557796716690063,0.5679123997688293,1.9253567457199097,0.35630184412002563,1.9369531869888306,0.5751627683639526,2.358295202255249,0.3763585686683655,2.3646419048309326,0.4343756139278412,0.8614342510700226,0.45267923176288605,1.4511536359786987
7,0.423309862613678,0.6740429997444153,0.6091597080230713,0.8355579972267151,0.2594255805015564,0.888870120048523,0.710640549659729,1.1554114818572998,0.21697063744068146,1.2287044525146484,0.6803263425827026,1.3529454469680786,0.22489412128925323,1.4534658193588257,0.5663010478019714,1.4487755298614502,0.34766989946365356,1.457558512687683,0.5699260234832764,1.9298559427261353,0.3589320778846741,1.9415408372879028,0.5780439972877502,2.3630306720733643,0.3794647753238678,2.368892192840576,0.43429264426231384,0.862214058637619,0.4569854736328125,1.4531670212745667
8,0.4232460856437683,0.6734524369239807,0.609221339225769,0.8344603180885315,0.2597433924674988,0.8891062140464783,0.7245179414749146,1.168474555015564,0.22706811130046844,1.2331758737564087,0.6589590311050415,1.296539545059204,0.2958335280418396,1.3843506574630737,0.569409191608429,1.448481798171997,0.3480299413204193,1.45753812789917,0.5738269090652466,1.9306223392486572,0.364085853099823,1.9429564476013184,0.5821878910064697,2.3649659156799316,0.3848247230052948,2.370830774307251,0.4344823658466339,0.8617832660675049,0.45871956646442413,1.4530099630355835
9,0.4232162535190582,0.6730572581291199,0.6092782020568848,0.8344107270240784,0.2587275207042694,0.8905838131904602,0.7068116068840027,1.073880672454834,0.22726556658744812,1.2367202043533325,0.6768267154693604,1.3001856803894043,0.2865835428237915,1.3947142362594604,0.5707117319107056,1.4466094970703125,0.347919762134552,1.4574161767959595,0.5760480165481567,1.9290564060211182,0.3657197058200836,1.9426943063735962,0.5855611562728882,2.3646352291107178,0.386633962392807,2.370230197906494,0.4340028613805771,0.8624972701072693,0.4593157470226288,1.452012836933136
10,0.42287126183509827,0.6726961731910706,0.6092222332954407,0.8344078063964844,0.25736042857170105,0.8910102248191833,0.6974570155143738,1.0397324562072754,0.22386562824249268,1.236533761024475,0.7021539807319641,1.314226746559143,0.23754794895648956,1.4256807565689087,0.5706171989440918,1.4464255571365356,0.3476283848285675,1.457724928855896,0.5760213732719421,1.9288475513458252,0.3654741644859314,1.9425578117370605,0.5856693983078003,2.363710641860962,0.3863205015659332,2.3700780868530273,0.43329133093357086,0.8627090156078339,0.45912279188632965,1.4520752429962158
